inscription_id,sign_sequence,site,object_type,line_count,damaged,reading_direction,motif,cisi_number
S3647,G740 G680 G90 G585 G17,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1342
S3648,G740 G390 G590 G235 G2 G861,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1343
S3650,G740 G861 G32 G233 G803 G2 G820,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1346
S3651,G406 G371 G220 G415 G803 G742 G920 G320,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1350
S3652,G527 G555 G235,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1351
S3657,G32 G2 G900 G285,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1358
S3658,G520 G33 G705,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1359
S3663,G740 G923 G33 G705 G0,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1364
S3664,G390 G16,Mohenjo-daro,unknown,1,False,R-L,Othr,M-1365
S3665,G740 G483 G803 G626 G61,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1366
S3667,G740 G900 G5,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1368
S3670,G527 G550 G2 G370,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1371
S3671,G154 G101,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1372
S3673,G790 G32 G33 G705,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1375
S3675,G740 G540 G920,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1379
S3677,G527 G550 G2 G370,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1381
S3678,G740 G792,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1382
S3679,G740 G575 G17 G31 G741 G60 G920,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-1383
S3680,G904 G4 G821 G1 G480 G850 G595 G391,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1384
S3681,G0 G0,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-1385
S3683,G156 G3,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-1388
S3684,G400 G525 G550,Mohenjo-daro,unknown,1,False,L-R,Mult,M-1390
S3688,G520 G33 G705 G803 G853,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-1396
S3690,G167 G704,Mohenjo-daro,unknown,1,False,L-R,Mult,M-1399
S3696,G740 G760 G335 G803,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1407
S3697,G400 G740 G33 G503,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1408
S3698,G740 G630,Mohenjo-daro,unknown,1,False,L-R,Crs,M-1409
S3699,G740 G630,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1410
S3700,G740 G630,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1411
S3701,G740 G630,Mohenjo-daro,unknown,1,False,L-R,Crs,M-1412
S3703,G90 G740 G240 G235 G590 G645 G104,Mohenjo-daro,unknown,1,False,L-R,Cros,M-1415
S3704,G90 G740 G240 G235 G590 G645 G104,Mohenjo-daro,unknown,1,False,L-R,Cros,M-1416
S3705,G740 G100 G415 G240,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1418
S3709,G740 G482 G803 G745 G450 G575,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-1424
S3710,G400 G97 G700 G4,Mohenjo-daro,unknown,1,False,L-R,Mult,M-1425
S3711,G740 G760 G33 G33 G220 G415 G798 G2 G861,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1426
S3712,G1 G484 G140 G2 G220 G627 G615 G906 G388,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-1427
S3713,G90 G740 G792 G740 G220 G3 G803,Mohenjo-daro,unknown,1,False,L-R,Mult,M-1429
S3714,G740 G384,Mohenjo-daro,unknown,1,False,L-R,Mult,M-1430
S3719,G400 G740 G923 G226 G32,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1438
S3720,G740 G220 G3,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1439
S3722,G740 G220 G3,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1441
S3723,G740 G220 G3,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1442
S3724,G740 G220 G3,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1443
S3725,G740 G690 G60 G550,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1444
S3726,G690 G323,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1445
S3727,G740 G176 G233 G831,Mohenjo-daro,unknown,1,False,L-R,Othr,M-1448
S3728,G740 G176 G233 G806,Mohenjo-daro,unknown,1,False,L-R,Othr,M-1449
S3730,G740 G176 G231 G806,Mohenjo-daro,unknown,1,False,L-R,Othr,M-1452
S3733,G407 G845 G220 G415,Mohenjo-daro,unknown,1,False,L-R,Loop,M-1456
S3734,G790 G740 G100 G405 G590,Mohenjo-daro,unknown,1,False,L-R,Loop,M-1457
S3735,G165 G900 G790,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1458
S3736,G165 G900 G0,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1461
S3738,G617 G142 G1 G595 G95 G717 G747,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1470
S3741,G424 G3 G1 G900 G740 G690 G435 G255,Mohenjo-daro,unknown,1,False,L-R,Buff,M-1475
S3742,G422 G3 G900 G740 G690 G435 G255,Mohenjo-daro,unknown,1,False,L-R,Buff,M-1476
S3745,G422 G3 G900 G740 G690 G435 G255,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1479
S3746,G422 G3 G900 G740 G690 G435 G255,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1480
S3747,G740 G923 G33 G706,Mohenjo-daro,unknown,1,False,L-R,Elep,M-1482
S3748,G740 G923 G33 G706,Mohenjo-daro,unknown,1,False,L-R,Elep,M-1483
S3749,G740 G923 G33 G706,Mohenjo-daro,unknown,1,False,L-R,Elep,M-1484
S3750,G740 G923 G33 G706,Mohenjo-daro,unknown,1,False,L-R,Elep,M-1485
S3751,G740 G923 G33 G706,Mohenjo-daro,unknown,1,False,L-R,Elep,M-1486
S3752,G740 G923 G33 G706,Mohenjo-daro,unknown,1,False,L-R,Elep,M-1488
S3753,G407 G321 G407 G845 G33 G705 G235,Mohenjo-daro,unknown,1,False,L-R,Hare,M-1491
S3754,G407 G321 G407 G845 G33 G705 G235,Mohenjo-daro,unknown,1,False,L-R,Hare,M-1492
S3755,G407 G321 G407 G845 G33 G705 G235,Mohenjo-daro,unknown,1,False,L-R,Hare,M-1493
S3756,G407 G321 G407 G845 G33 G705 G235,Mohenjo-daro,unknown,1,False,L-R,Hare,M-1494
S3757,G740 G100 G176 G422 G3,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1497
S3759,G740 G100 G176 G422 G3,Mohenjo-daro,unknown,1,False,L-R,Othr,M-1499
S3760,G740 G752 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Othr,M-1503
S3761,G740 G752 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Othr,M-1504
S3762,G740 G752 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Othr,M-1505
S3763,G740 G752 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Othr,M-1506
S3764,G740 G752 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Othr,M-1507
S3765,G740 G752 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Othr,M-1508
S3766,G740 G752 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Othr,M-1509
S3767,G740 G752 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Othr,M-1512
S3768,G740 G752 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Othr,M-1513
S3769,G740 G400 G61 G299 G350 G125 G176,Ganweriwala,unknown,1,False,L-R,unknown,unknown
S3770,G407 G61 G845 G240 G798,Mohenjo-daro,unknown,1,False,L-R,Othr,M-1515
S3771,G407 G61 G845 G240 G798,Mohenjo-daro,unknown,1,False,L-R,Othr,M-1516
S3772,G407 G61 G845 G240 G798,Mohenjo-daro,unknown,1,False,L-R,Tigr,M-1517
S3773,G740 G222 G220 G235,Mohenjo-daro,unknown,1,False,L-R,Othr,M-1520
S3774,G740 G222 G233 G235,Mohenjo-daro,unknown,1,False,L-R,Rhin,M-1521
S3775,G740 G222 G233 G235,Mohenjo-daro,unknown,1,False,L-R,Rhin,M-1522
S3776,G407 G585 G33 G705 G233 G235 G806,Mohenjo-daro,unknown,1,False,L-R,Comp,M-1523
S3777,G407 G585 G33 G705 G233 G235 G806,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1524
S3778,G617 G142 G597 G32 G905,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1528
S3779,G617 G142 G597 G32 G904,Mohenjo-daro,unknown,1,False,L-R,Comp,M-1529
S3780,G617 G142 G597 G32 G905,Mohenjo-daro,unknown,1,False,L-R,Othr,M-1530
S3781,G617 G142 G597 G32 G905,Mohenjo-daro,unknown,1,False,L-R,Othr,M-1531
S3782,G617 G142 G597 G32 G905,Mohenjo-daro,unknown,1,False,L-R,Othr,M-1532
S3783,G740 G388 G585 G17,Mohenjo-daro,unknown,1,False,L-R,Othr,M-1534
S3784,G740 G900 G850 G407 G61 G845 G806,Mohenjo-daro,unknown,1,False,L-R,Anth,M-1535
S3785,G740 G900 G850 G407 G61 G845 G806,Mohenjo-daro,unknown,1,False,L-R,Anth,M-1536
S3786,G740 G900 G850 G407 G61 G845 G806,Mohenjo-daro,unknown,1,False,L-R,Anth,M-1540
S3787,G753,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1547
S3788,G749 G479,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1548
S3790,G749,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1550
S3791,G777,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1555
S3792,G777,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1556
S3793,G777,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1557
S3794,G777,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1558
S3798,G904 G32 G904,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1569
S3800,G241 G220 G235 G803,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1576
S3801,G740 G31 G226,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1577
S3814,G740 G900 G3 G0 G741 G2,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1597
S3815,G740 G920 G320,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1601
S3820,G151 G33,Mohenjo-daro,unknown,1,False,R-L,unknown,M-1626
S3823,G705 G32 G595 G90 G175,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1629
S3841,G400 G740 G585 G838 G240,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1651
S3842,G31 G645 G645 G31,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1652
S3843,G740 G100 G31,Mohenjo-daro,unknown,1,False,L-R,Bult,M-1654
S3844,G0 G16 G2 G861,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1658
S3845,G740 G416,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-182
S3848,G740 G760 G17 G503,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-859
S3853,G90 G740 G220 G16 G2 G820,Nausharo,unknown,1,False,L-R,Bull1:J,Ns-5
S3854,G520 G240 G60 G922,Nausharo,unknown,1,False,L-R,Bull1:J,Ns-6
S3855,G390 G3 G2 G820,Nausharo,unknown,1,False,L-R,Bull1:J,Ns-7
S3856,G740 G33 G495,Nausharo,unknown,1,False,L-R,Bull1,Ns-8
S3859,G400 G798 G255,Nindowari-damb,unknown,1,False,L-R,Bull1:W,Nd-2
S3863,G160 G90 G55 G60 G190,Qala'at al-Bahrain,unknown,1,False,R-L,Gaur,unknown
S3865,G405 G4,Ra's al-Junayz,unknown,1,False,L-R,unknown,unknown
S3868,G130 G32 G820,Rakhigarhi,unknown,1,False,L-R,Bull1,Rgr-3
S3869,G740 G760 G335 G741 G60 G920,Rakhigarhi,unknown,1,False,L-R,Bull1:J,Rgr-1
S3872,G740 G877 G32 G235,Rupar,unknown,1,False,L-R,Bull1:J,unknown
S3873,G400 G226 G415,Rupar,unknown,1,False,R-L,Bult,Rpr-1
S3874,G426 G3,Shortughai,unknown,1,False,L-R,Rhin,unknown
S3875,G390 G4 G2 G390 G125 G820,Surkotada,unknown,1,False,L-R,Bull1,Sktd-1
S3876,G740 G60 G390 G803 G740,Surkotada,unknown,1,False,L-R,unknown,Sktd-2
S3882,G416 G150 G2 G55 G31 G319 G1 G924,Susa,unknown,1,False,L-R,Gaur,unknown
S3884,G390 G4 G2 G705 G127,Tell Umma,unknown,1,False,L-R,Bull1,unknown
S3889,G740 G740 G1 G550 G467,Unknown,unknown,1,False,L-R,Gaur,unknown
S3890,G740 G585 G231 G240 G60 G820,Unknown,unknown,1,False,L-R,Bull1:W,unknown
S3891,G740 G100 G415 G927 G60 G920 G31,Unknown,unknown,1,False,L-R,Bull1:J,unknown
S3892,G2 G368 G590 G900,Unknown,unknown,1,False,L-R,unknown,?-3
S3894,G555 G233 G2 G820,Unknown,unknown,1,False,L-R,unknown,?-5
S3895,G700 G32,Unknown,unknown,1,False,L-R,unknown,?-6
S3896,G740 G222 G235 G2 G820,Unknown,unknown,1,False,L-R,Bull1:W,unknown
S3897,G93 G340 G924 G220 G528,Ur,unknown,1,False,L-R,Gaur,unknown
S3898,G2 G4 G328 G1 G803 G415,Ur,unknown,1,False,L-R,Gaur,unknown
S3900,G413 G933 G31,Kanmer,unknown,1,False,L-R,Bull1,unknown
S3901,G136 G31,Kanmer,unknown,1,False,L-R,Bull1,unknown
S3902,G931 G0,Kanmer,unknown,1,False,L-R,Bull1,unknown
S3903,G740 G912,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1734
S3905,G812 G500 G60 G920,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1664
S3906,G740 G690 G435 G255 G742 G615 G380,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1666
S3907,G740 G390,Mohenjo-daro,unknown,1,False,R-L,Bull1:W,M-1669
S3908,G740 G760 G1 G233 G2 G861,Mohenjo-daro,unknown,1,False,L-R,Bull1:II,M-1670
S3909,G740 G482 G33 G705 G2 G861 G803,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1698
S3912,G31 G700,Harappa,unknown,1,False,L-R,unknown,H-1550
S3915,G90 G740 G235 G741 G572 G368,Harappa,unknown,1,False,L-R,Bull1:W,H-1021
S3916,G368 G861 G501 G31,Harappa,unknown,1,False,L-R,Bull1:W,H-1022
S3918,G740 G443 G388 G231,Harappa,unknown,1,False,L-R,Bull1:W,H-1024
S3921,G153 G31 G700,Harappa,unknown,1,False,L-R,Bull1,H-1036
S3924,G151 G390 G590,Harappa,unknown,1,False,L-R,Bull1:W,H-1046
S3925,G740 G32 G840 G235 G2 G817,Harappa,unknown,1,False,L-R,Bull1:W,H-1048
S3926,G405 G4 G2 G933,Harappa,unknown,1,False,L-R,Bull1:W,H-1049
S3927,G742 G440 G556,Harappa,unknown,1,False,L-R,unknown,H-1075
S3930,G740 G611 G706 G2 G820,Harappa,unknown,1,False,L-R,unknown,H-1076
S3932,G740 G100 G176,Harappa,unknown,1,False,L-R,unknown,H-2137
S3934,G34 G32 G32,Harappa,unknown,1,False,L-R,unknown,H-2282
S3935,G34 G999 G34,Harappa,unknown,1,False,L-R,unknown,H-2283
S3949,G740 G850,Harappa,unknown,1,False,L-R,unknown,H-1126
S3950,G220 G32,Harappa,unknown,1,False,L-R,unknown,H-1084
S3952,G740 G220,Dholavira,unknown,1,False,R-L,unknown,unknown
S3953,G365 G527,Wattoowala,unknown,1,False,R-L,Goat:6,unknown
S3959,G700 G32,Harappa,unknown,1,False,L-R,Bull2,H-1100
S3960,G400 G740 G405 G590 G235 G806,Harappa,unknown,1,False,L-R,unknown,H-1114
S3965,G158 G806 G465,Harappa,unknown,1,False,L-R,Phyt,H-1104
S3966,G158 G806 G465,Harappa,unknown,1,False,L-R,Phyt,H-1105
S3967,G740 G390 G590 G235,Harappa,unknown,1,False,L-R,Phyt,H-1107
S3969,G700 G33,Harappa,unknown,1,False,L-R,unknown,H-1124
S3970,G740 G176 G220 G235,Harappa,unknown,1,False,L-R,unknown,H-1130
S3971,G740 G176 G220 G235,Harappa,unknown,1,False,L-R,unknown,H-1131
S3975,G740 G603 G240 G60 G692,Harappa,unknown,1,False,L-R,unknown,H-1137
S3976,G740 G32 G840 G0,Harappa,unknown,1,False,L-R,unknown,H-1140
S3978,G615 G352,Harappa,unknown,1,False,L-R,unknown,H-1148
S3979,G400 G740 G790,Harappa,unknown,1,False,L-R,unknown,H-1149
S3984,G520 G70 G503 G240,Mohenjo-daro,unknown,1,False,L-R,Bull1:W,M-1727
S3985,G520 G33 G705 G235 G240 G741 G903 G903,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-1736
S3987,G740 G752 G460 G510,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-1773
S3988,G740 G384,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-1782
S3990,G390 G3 G2 G820,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-1806
S3991,G390 G4 G2 G31 G376,Mohenjo-daro,unknown,1,False,L-R,Bull1:S,M-1823
S3992,G157 G31 G2 G390 G705,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-1825
S3993,G154 G900 G4 G1 G390 G32,Mohenjo-daro,unknown,1,False,L-R,Bull1:O,M-1835
S3995,G520 G220 G1 G820 G220 G63 G315,Mohenjo-daro,unknown,1,False,L-R,Bull1:I,M-1843
S3996,G740 G900 G5,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-1852
S3997,G740 G61,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-1856
S4001,G740 G440 G233 G2 G413 G368 G31,Mohenjo-daro,unknown,1,False,L-R,Zebu,M-1894
S4002,G368 G5 G2 G590 G455,Mohenjo-daro,unknown,1,False,L-R,Rhin,M-1909
S4004,G400 G804,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1930
S4005,G740 G903 G850 G33 G706 G235,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1958
S4007,G155 G806 G468,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1962
S4010,G740 G575 G17 G233 G550 G2 G861,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1973
S4011,G740 G923 G13 G820,Mohenjo-daro,unknown,1,False,L-R,unknown,M-1979
S4014,G790 G5 G956,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-2000
S4015,G740 G900 G5 G2 G570,Mohenjo-daro,unknown,1,False,L-R,Bull1,M-2012
S4016,G740 G927,Mohenjo-daro,unknown,1,False,L-R,Mult,M-2021
S4020,G455 G66 G942 G90,Mohenjo-daro,unknown,1,False,L-R,unknown,M-2030
S4022,G136 G140 G861 G455 G922,Mohenjo-daro,unknown,1,False,L-R,Scene,M-2033
S4023,G740 G923 G33 G706,Mohenjo-daro,unknown,1,False,L-R,Elep,M-2042
S4025,G740 G752 G615 G503,Mohenjo-daro,unknown,1,False,L-R,Gaur,M-2046
S4029,G740 G900 G850 G407 G61 G845 G806,Mohenjo-daro,unknown,1,False,L-R,Anth,M-2050
S4030,G2 G407 G125 G590 G831,Mohenjo-daro,unknown,1,False,L-R,unknown,M-2055
S4031,G700 G125,Harappa,unknown,1,False,L-R,unknown,H-1178
S4032,G840 G705,Mohenjo-daro,unknown,1,False,L-R,unknown,M-2080
S4033,G740 G482 G838,Mohenjo-daro,unknown,1,False,L-R,unknown,M-2086
S4036,G400 G740 G176,Mohenjo-daro,unknown,1,False,L-R,unknown,M-2097
S4039,G723 G66 G828,Mohenjo-daro,unknown,1,False,L-R,unknown,M-2101
S4040,G740 G482 G838,Mohenjo-daro,unknown,1,False,L-R,unknown,M-2102
S4047,G41 G705 G2 G905,Mohenjo-daro,unknown,1,False,L-R,unknown,M-2128
S4052,G868 G706 G590,Harappa,unknown,1,False,L-R,unknown,H-897
S4056,G220 G700 G4,Harappa,unknown,1,False,L-R,unknown,H-1191
S4059,G700 G33,Harappa,unknown,1,False,L-R,unknown,H-1198
S4068,G0,Harappa,unknown,1,False,L-R,unknown,H-1281
S4069,G700 G34,Harappa,unknown,1,False,R-L,unknown,H-1284
S4072,G700 G32,Harappa,unknown,1,False,L-R,unknown,H-1320
S4073,G700 G33,Harappa,unknown,1,False,R-L,unknown,H-1302
S4074,G0 G0 G0,Harappa,unknown,1,False,L-R,unknown,H-1295
S4077,G700 G33,Harappa,unknown,1,False,R-L,unknown,H-1303
S4082,G400 G98,Harappa,unknown,1,False,L-R,unknown,H-1332
S4084,G90 G740 G220,Harappa,unknown,1,False,L-R,Gavi+Bult,H-1342
S4085,G700 G33,Harappa,unknown,1,False,L-R,Bult,H-1344
S4086,G400 G740 G176,Harappa,unknown,1,False,L-R,Bult,H-1345
S4087,G700 G33,Harappa,unknown,1,False,L-R,Bult,H-1346
S4088,G700 G33,Harappa,unknown,1,False,L-R,Bult,H-1347
S4090,G226 G32,Harappa,unknown,1,False,L-R,Bult,H-1350
S4097,G480 G3 G31,Harappa,unknown,1,False,L-R,unknown,H-1367
S4124,G482 G33,Harappa,unknown,1,False,L-R,unknown,H-1459
S4138,G413 G530,Harappa,unknown,1,False,L-R,unknown,H-1511
S4139,G740 G554,Harappa,unknown,1,False,L-R,unknown,H-1512
S4143,G645 G3 G900,Harappa,unknown,1,False,L-R,unknown,H-1520
S4149,G520 G33 G33,Dholavira,unknown,1,False,L-R,Bull1:S,unknown
S4153,G520 G73,Rakhigarhi,unknown,1,False,L-R,Rhin,unknown
S4155,G740 G390 G590 G125 G220 G235 G2 G285,Gonur Depe,unknown,1,False,L-R,Elep,unknown
S4159,G368 G5 G741 G60 G920,Dholavira,unknown,1,False,L-R,Bull1:J,unknown
S4161,G64 G4 G2 G1 G740 G176,Dholavira,unknown,1,False,L-R,unknown,unknown
S4162,G740 G760 G1 G233,Dholavira,unknown,1,False,L-R,Bull1,unknown
S4164,G423 G3 G1 G423 G2 G31 G104,Dholavira,unknown,1,False,R-L,unknown,unknown
S4165,G740 G840 G416,Dholavira,unknown,1,False,L-R,Bull1:V,unknown
S4166,G776 G440 G3 G421,Dholavira,unknown,1,False,L-R,unknown,unknown
S4167,G520 G33 G706,Dholavira,unknown,1,False,L-R,unknown,unknown
S4172,G90 G160,Dholavira,unknown,1,False,L-R,Bull1:W,unknown
S4173,G392 G4 G2 G278 G595,Salut,unknown,1,False,L-R,Gaur,unknown
S4175,G156 G142 G741 G60 G920,Dholavira,unknown,1,False,L-R,Bull1:W,unknown
S4181,G817 G130,Dholavira,unknown,1,False,L-R,Bull1:W,unknown
S4182,G740 G390 G590 G231 G2 G705 G530 G904,Dholavira,unknown,1,False,L-R,Bull1,unknown
S4183,G740 G798 G233 G742 G175,Dholavira,unknown,1,False,L-R,Bull1,unknown
S4184,G740 G32 G840 G803,Dholavira,unknown,1,False,L-R,Bull1,unknown
S4187,G231 G850,Dholavira,unknown,1,False,L-R,unknown,unknown
S4190,G5 G408,Dholavira,unknown,1,False,R-L,unknown,unknown
S4194,G154 G806 G472 G1 G2 G220 G455 G806,Dholavira,unknown,1,False,L-R,unknown,unknown
S4195,G820 G390 G590 G2 G861,Dholavira,unknown,1,False,L-R,Bull1:V,unknown
S4196,G391 G2 G365 G550,Dholavira,unknown,1,False,L-R,Bull1:J,unknown
S4198,G390 G550 G452 G60 G690,Dholavira,unknown,1,False,L-R,Bull1:V,unknown
S4201,G832 G140 G2 G1 G547,Dholavira,unknown,1,False,L-R,unknown,unknown
S4203,G460 G513 G0 G390 G17 G2 G460 G575,Dholavira,unknown,1,False,L-R,Bull1:I,unknown
S4208,G740 G176 G1 G741 G703 G900 G3,Dholavira,unknown,1,False,L-R,Gaur,unknown
S4209,G740 G384 G2 G629 G279,Dholavira,unknown,1,False,L-R,Gaur,unknown
S4211,G740 G100 G235 G2 G817,Dholavira,unknown,1,False,L-R,unknown,unknown
S4220,G520 G742 G861,Dholavira,unknown,1,False,L-R,Bull1,unknown
S4221,G740 G760 G234 G741 G740 G590,Dholavira,unknown,1,False,L-R,Bull1:U,unknown
S4223,G31 G151,Dholavira,unknown,1,False,L-R,Elep,unknown
S4224,G740 G235 G220,Dholavira,unknown,1,False,L-R,Bull1,unknown
S4225,G156 G19,Dholavira,unknown,1,False,L-R,Bull1:S,unknown
S4226,G400 G740 G920,Dholavira,unknown,1,False,L-R,Bull1,unknown
S4227,G740 G630 G98 G368 G824,Dholavira,unknown,1,False,L-R,Bull1,unknown
S4229,G740 G390 G590 G220 G460 G240 G1 G820 G60,Dholavira,unknown,1,False,L-R,Bull1:V,unknown
S4232,G520 G235,Dholavira,unknown,1,False,L-R,Bull1:J,unknown
S4236,G740 G760 G175 G220 G255,Dholavira,unknown,1,False,L-R,Bull1:S,unknown
S4237,G151 G32 G388 G2 G390 G705,Dholavira,unknown,1,False,L-R,Bull1:I,unknown
S4239,G90 G95 G741 G374 G132,Dholavira,unknown,1,False,L-R,Bull1:I,unknown
S4240,G151 G142,Dholavira,unknown,1,False,L-R,Bull1:I,unknown
S4242,G4 G408,Dholavira,unknown,1,False,L-R,unknown,unknown
S4244,G233 G776,Dholavira,unknown,1,False,L-R,unknown,unknown
S4250,G520 G90 G803 G564 G741 G798 G892,Dholavira,unknown,1,False,L-R,unknown,unknown
S4254,G561 G92 G625 G900,Dholavira,unknown,1,False,R-L,unknown,unknown
S4258,G892 G33,Dholavira,unknown,1,False,L-R,unknown,unknown
S4260,G390 G16 G2 G861,Dholavira,unknown,1,False,L-R,unknown,unknown
S4269,G422 G3,Dholavira,unknown,1,False,L-R,unknown,unknown
S4272,G405 G16 G2 G861,Dholavira,unknown,1,False,L-R,unknown,unknown
S4274,G832 G1 G740 G176,Dholavira,unknown,1,False,L-R,unknown,unknown
S4277,G740 G67 G900 G2 G3,Dholavira,unknown,1,False,L-R,unknown,unknown
S4284,G590 G407 G790 G1 G746,Dholavira,unknown,1,False,L-R,unknown,unknown
S4286,G153 G220 G32,Dholavira,unknown,1,False,L-R,unknown,unknown
S4287,G740 G798 G706 G61 G60 G550,Dholavira,unknown,1,False,L-R,unknown,unknown
S4290,G700 G33,Rajanpur,unknown,1,False,L-R,Maze,unknown
S4301,G136 G33,Dholavira,unknown,1,False,L-R,unknown,unknown
S4302,G740 G519 G2 G900 G630,Dholavira,unknown,1,False,L-R,Scene,unknown
S4580,G520 G240 G2 G405 G501,Harappa,unknown,1,False,L-R,Bull1:I,H-1155
S4597,G400 G90,Harappa,unknown,1,False,L-R,Mult,H-1101
S4676,G66 G33,Harappa,unknown,1,False,L-R,unknown,H-1087
S4894,G111 G3 G250,Nausharo,unknown,1,False,L-R,Bull1:I,Ns-56
S4935,G740 G32 G840 G679,Harappa,unknown,1,False,L-R,Fish,H-1141
S5215,G155 G5,SI20,unknown,1,False,L-R,Bull1:L,unknown
S5218,G520 G70 G495 G240 G60 G297 G368 G632 G32,SI20,unknown,1,False,L-R,Bull1:I,unknown
S5219,G292 G352 G125 G741 G900 G322,SI20,unknown,1,False,L-R,Bull1:I,unknown
S5220,G520 G460 G510,Bhirrana,unknown,1,False,L-R,Bull1:II,unknown
S5227,G220 G455 G31 G91,Karzakan,unknown,1,False,L-R,Gaur,unknown
S5228,G33 G1 G32 G91,Karzakan,unknown,1,False,L-R,Gaur,unknown
S5229,G31 G93 G1 G91 G220 G55,Saar,unknown,1,False,L-R,unknown,unknown
S5234,G740 G61,Lakhanjo-daro,unknown,1,False,L-R,Bull1:S,unknown
